word_count,char_count,has_urgency_keyword,exclamation_count,question_mark_count,caps_ratio,sentiment_polarity,mention_count,priority
3.0,15.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
20.0,114.0,0,0.0,2.0,0.0,-0.5,2.0,NORMAL
23.0,130.0,1,0.0,0.0,0.0,-0.5,2.0,URGENT
11.0,47.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
5.0,25.0,0,2.0,0.0,0.0,0.0,0.0,URGENT
22.0,118.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
23.0,117.0,0,0.0,0.0,0.0,0.3181818181818182,1.0,NORMAL
5.0,38.0,1,1.0,0.0,0.0,0.0,1.0,URGENT
41.0,213.0,0,0.0,0.0,0.0,-0.125,0.0,NORMAL
23.0,114.0,0,0.0,1.0,0.0,0.3833333333333333,0.0,URGENT
47.0,264.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
10.0,52.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
20.0,112.0,0,0.0,1.0,0.0,-0.1875,0.0,NORMAL
16.0,86.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
16.0,122.0,1,2.0,0.0,0.0,-0.09687500000000004,1.0,URGENT
19.0,101.0,1,0.0,0.0,0.0,0.1,0.0,URGENT
1.0,59.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
7.0,33.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
1.0,10.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
20.0,99.0,1,1.0,1.0,0.0,0.2,1.0,URGENT
19.0,113.0,0,0.0,0.0,0.0,-0.375,0.0,NORMAL
21.0,108.0,0,0.0,0.0,0.0,0.175,0.0,URGENT
21.0,109.0,1,0.0,1.0,0.0,-0.2,0.0,URGENT
19.0,113.0,1,0.0,0.0,0.0,0.35,1.0,URGENT
2.0,37.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
10.0,52.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
12.0,59.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
19.0,133.0,0,1.0,0.0,0.0,-0.4625,1.0,NORMAL
19.0,107.0,1,0.0,0.0,0.0,-0.6333333333333333,0.0,URGENT
11.0,58.0,0,0.0,0.0,0.0,0.04999999999999999,0.0,NORMAL
12.0,62.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
41.0,228.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
47.0,246.0,1,0.0,2.0,0.0,0.1112962962962963,0.0,URGENT
17.0,112.0,0,0.0,1.0,0.0,-0.15,0.0,NORMAL
29.0,139.0,0,0.0,0.0,0.034482758620689655,0.2,1.0,NORMAL
16.0,96.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
7.0,45.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
27.0,130.0,0,0.0,3.0,0.1111111111111111,0.2333333333333333,0.0,NORMAL
32.0,172.0,0,0.0,0.0,0.0,-0.11249999999999999,0.0,NORMAL
6.0,27.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
13.0,63.0,0,1.0,0.0,0.0,0.125,0.0,URGENT
46.0,256.0,1,0.0,0.0,0.0,0.025,0.0,URGENT
19.0,91.0,0,0.0,2.0,0.0,0.0,1.0,NORMAL
25.0,123.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
4.0,26.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
16.0,70.0,0,0.0,0.0,0.0,-0.6999999999999998,0.0,NORMAL
16.0,92.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
45.0,204.0,0,0.0,1.0,0.044444444444444446,-0.4,0.0,NORMAL
9.0,56.0,0,0.0,1.0,0.0,0.2,0.0,NORMAL
1.0,14.0,0,0.0,0.0,1.0,0.0,0.0,URGENT
18.0,89.0,0,0.0,0.0,0.0,0.4666666666666667,0.0,NORMAL
7.0,34.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
20.0,108.0,0,2.0,0.0,0.05,-0.00833333333333334,1.0,URGENT
9.0,64.0,0,0.0,0.0,0.0,-0.4124999999999999,0.0,URGENT
23.0,106.0,0,0.0,2.0,0.0,-0.08333333333333333,0.0,NORMAL
14.0,90.0,1,0.0,0.0,0.0,-0.4666666666666666,0.0,URGENT
10.0,60.0,0,4.0,0.0,0.0,0.8138020833333331,0.0,URGENT
9.0,58.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
23.0,115.0,1,3.0,0.0,0.13043478260869565,-0.78125,0.0,URGENT
8.0,66.0,1,3.0,0.0,0.125,0.0,4.0,URGENT
26.0,127.0,0,0.0,1.0,0.038461538461538464,0.06818181818181818,0.0,NORMAL
30.0,143.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
7.0,29.0,0,0.0,0.0,0.2857142857142857,0.0,0.0,NORMAL
2.0,10.0,0,1.0,0.0,0.0,0.5,0.0,URGENT
20.0,107.0,0,0.0,1.0,0.05,0.15,0.0,NORMAL
19.0,110.0,0,0.0,0.0,0.0,-0.05,0.0,NORMAL
5.0,24.0,0,2.0,0.0,0.2,0.25625,0.0,URGENT
21.0,108.0,1,0.0,0.0,0.0,-0.38518518518518513,0.0,URGENT
18.0,96.0,0,0.0,0.0,0.05555555555555555,-0.20833333333333334,0.0,NORMAL
23.0,117.0,0,1.0,1.0,0.0,0.3125,0.0,URGENT
17.0,119.0,0,0.0,0.0,0.0,-0.7,2.0,NORMAL
27.0,156.0,1,0.0,0.0,0.0,0.03333333333333333,0.0,URGENT
28.0,123.0,1,0.0,1.0,0.0,0.3333333333333333,0.0,URGENT
4.0,41.0,0,0.0,2.0,0.25,0.0,1.0,NORMAL
5.0,26.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
28.0,149.0,0,3.0,3.0,0.0,-0.48828125,1.0,URGENT
8.0,38.0,0,0.0,0.0,0.125,0.0,0.0,URGENT
15.0,84.0,0,1.0,0.0,0.06666666666666667,0.15625,1.0,NORMAL
9.0,51.0,0,3.0,0.0,0.1111111111111111,-0.78125,2.0,URGENT
22.0,122.0,0,0.0,1.0,0.0,0.5,1.0,URGENT
15.0,69.0,0,0.0,4.0,0.06666666666666667,0.0,0.0,NORMAL
37.0,188.0,1,0.0,1.0,0.2702702702702703,0.1,0.0,URGENT
20.0,101.0,0,0.0,0.0,0.1,0.25,0.0,NORMAL
14.0,79.0,0,0.0,0.0,0.0,-0.2,1.0,NORMAL
23.0,136.0,0,0.0,0.0,0.0,0.15714285714285714,0.0,NORMAL
23.0,137.0,0,0.0,0.0,0.043478260869565216,0.0,0.0,URGENT
15.0,81.0,0,2.0,0.0,0.0,-1.0,1.0,URGENT
35.0,229.0,1,3.0,0.0,0.0,0.49000000000000005,0.0,URGENT
1.0,57.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
23.0,133.0,0,0.0,0.0,0.0,0.35,1.0,NORMAL
6.0,26.0,0,0.0,0.0,0.0,-0.75,0.0,NORMAL
25.0,119.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
12.0,59.0,0,1.0,0.0,0.0,0.0,0.0,URGENT
24.0,129.0,0,0.0,1.0,0.0,-0.39999999999999997,0.0,URGENT
2.0,15.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
15.0,110.0,0,0.0,0.0,0.0,0.6,0.0,NORMAL
35.0,170.0,1,0.0,0.0,0.0,-0.07333333333333333,0.0,URGENT
21.0,109.0,1,0.0,0.0,0.047619047619047616,-0.15000000000000002,0.0,URGENT
18.0,123.0,0,0.0,1.0,0.0,-0.15,0.0,NORMAL
29.0,150.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
18.0,81.0,0,0.0,0.0,0.0,-0.4,1.0,NORMAL
10.0,60.0,0,0.0,3.0,0.0,-0.8,1.0,NORMAL
8.0,60.0,0,0.0,0.0,0.0,0.0,2.0,NORMAL
31.0,149.0,0,0.0,0.0,0.0,0.125,0.0,URGENT
8.0,29.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
3.0,23.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
21.0,117.0,0,0.0,0.0,0.0,-1.0,0.0,NORMAL
23.0,132.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
20.0,110.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
7.0,69.0,0,1.0,0.0,0.0,0.0,1.0,NORMAL
2.0,10.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
15.0,74.0,0,0.0,0.0,0.06666666666666667,0.0,0.0,NORMAL
27.0,141.0,0,0.0,0.0,0.0,0.25,1.0,NORMAL
11.0,64.0,0,0.0,5.0,0.0,0.2,0.0,NORMAL
14.0,88.0,0,0.0,2.0,0.0,0.0,0.0,URGENT
12.0,47.0,1,1.0,0.0,0.08333333333333333,0.0,1.0,URGENT
12.0,55.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
20.0,110.0,0,2.0,0.0,0.0,0.78125,1.0,URGENT
7.0,45.0,0,0.0,0.0,0.0,0.0,3.0,NORMAL
2.0,7.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
27.0,132.0,0,0.0,1.0,0.0,0.0,1.0,URGENT
25.0,140.0,0,1.0,0.0,0.0,0.171875,1.0,URGENT
22.0,116.0,0,3.0,0.0,0.0,0.0,0.0,URGENT
4.0,27.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
20.0,96.0,0,0.0,0.0,0.0,0.2,1.0,URGENT
23.0,131.0,0,2.0,0.0,0.043478260869565216,0.11666666666666665,1.0,URGENT
21.0,126.0,0,0.0,1.0,0.0,-0.05,0.0,NORMAL
6.0,29.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
18.0,88.0,0,0.0,0.0,0.2222222222222222,-0.5,0.0,NORMAL
20.0,101.0,0,0.0,0.0,0.0,0.05,0.0,NORMAL
40.0,231.0,0,2.0,0.0,0.0,-0.01874999999999999,0.0,URGENT
21.0,123.0,0,0.0,2.0,0.0,-0.08333333333333333,1.0,NORMAL
11.0,59.0,1,0.0,0.0,0.0,-0.5,0.0,URGENT
35.0,211.0,0,0.0,0.0,0.0,-0.4583333333333333,3.0,NORMAL
22.0,125.0,0,0.0,0.0,0.0,-0.07500000000000001,0.0,URGENT
16.0,81.0,0,0.0,0.0,0.0,0.25,0.0,NORMAL
27.0,134.0,0,0.0,0.0,0.0,-0.1875,0.0,URGENT
14.0,72.0,1,0.0,0.0,0.0,-0.15555555555555556,1.0,URGENT
12.0,67.0,0,7.0,0.0,0.0,-0.95367431640625,0.0,URGENT
24.0,133.0,0,0.0,1.0,0.0,-0.13333333333333333,1.0,URGENT
10.0,57.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
27.0,128.0,0,0.0,2.0,0.0,-0.25,0.0,NORMAL
5.0,20.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
5.0,30.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
18.0,95.0,0,0.0,0.0,0.0,-0.16666666666666666,1.0,NORMAL
16.0,82.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
24.0,130.0,0,0.0,0.0,0.0,-0.06999999999999999,0.0,NORMAL
6.0,41.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
25.0,129.0,0,0.0,2.0,0.0,0.1,0.0,NORMAL
9.0,50.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
4.0,25.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
27.0,140.0,0,0.0,1.0,0.0,0.017857142857142856,0.0,NORMAL
8.0,43.0,0,0.0,1.0,0.0,0.0,2.0,NORMAL
12.0,60.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
2.0,19.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
20.0,105.0,0,0.0,1.0,0.05,0.0,1.0,NORMAL
18.0,90.0,0,0.0,1.0,0.05555555555555555,0.0,0.0,NORMAL
24.0,137.0,1,2.0,0.0,0.0,0.04722222222222222,0.0,URGENT
21.0,112.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,125.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
17.0,77.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
28.0,144.0,0,0.0,0.0,0.0,0.65,1.0,URGENT
7.0,35.0,1,0.0,0.0,0.14285714285714285,0.0,0.0,URGENT
21.0,128.0,0,0.0,0.0,0.0,-0.13181818181818183,2.0,NORMAL
22.0,121.0,0,0.0,0.0,0.0,-0.12499999999999994,0.0,NORMAL
25.0,130.0,0,0.0,0.0,0.0,0.14285714285714285,0.0,NORMAL
1.0,13.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
16.0,78.0,0,0.0,0.0,0.0625,0.1,0.0,URGENT
20.0,119.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
9.0,39.0,0,0.0,1.0,0.0,0.0,1.0,URGENT
6.0,27.0,0,0.0,0.0,0.16666666666666666,-0.3,0.0,NORMAL
24.0,136.0,1,0.0,0.0,0.0,-0.49999999999999994,2.0,URGENT
5.0,32.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
19.0,117.0,0,0.0,0.0,0.0,0.8,1.0,URGENT
24.0,134.0,0,0.0,0.0,0.0,0.25,1.0,NORMAL
10.0,55.0,1,1.0,0.0,0.0,-0.09722222222222222,1.0,URGENT
12.0,63.0,0,0.0,0.0,0.0,0.0,2.0,NORMAL
19.0,116.0,0,2.0,0.0,0.0,-0.8927777777777776,0.0,URGENT
35.0,193.0,0,0.0,1.0,0.0,0.075,0.0,NORMAL
27.0,131.0,1,0.0,0.0,0.0,0.011111111111111113,0.0,URGENT
6.0,36.0,0,0.0,0.0,0.0,0.25,0.0,URGENT
21.0,102.0,0,2.0,0.0,0.0,0.0,1.0,URGENT
24.0,135.0,0,4.0,0.0,0.0,1.0,2.0,URGENT
5.0,20.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
16.0,79.0,1,0.0,1.0,0.0,-0.65,0.0,URGENT
42.0,235.0,0,1.0,1.0,0.0,-0.26666666666666666,0.0,NORMAL
27.0,114.0,0,2.0,0.0,0.037037037037037035,0.375,0.0,URGENT
18.0,103.0,0,0.0,0.0,0.0,-0.25,1.0,NORMAL
38.0,222.0,1,1.0,0.0,0.0,-0.21666666666666667,2.0,URGENT
48.0,254.0,0,0.0,1.0,0.020833333333333332,0.0,2.0,URGENT
26.0,139.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
47.0,239.0,1,0.0,0.0,0.02127659574468085,-0.048,1.0,URGENT
8.0,46.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
10.0,53.0,0,0.0,0.0,0.0,-0.75,1.0,URGENT
6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
5.0,24.0,1,0.0,0.0,0.2,0.0,0.0,URGENT
12.0,48.0,0,1.0,0.0,0.0,0.25,0.0,NORMAL
20.0,104.0,0,1.0,0.0,0.0,-0.125,0.0,NORMAL
10.0,61.0,1,0.0,0.0,0.0,-0.5,1.0,URGENT
27.0,139.0,0,1.0,0.0,0.0,0.125,0.0,NORMAL
19.0,113.0,0,0.0,0.0,0.0,0.6,0.0,URGENT
14.0,82.0,0,0.0,1.0,0.0,0.21818181818181817,0.0,NORMAL
11.0,60.0,0,0.0,2.0,0.0,0.45,0.0,NORMAL
4.0,44.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
16.0,81.0,0,1.0,0.0,0.0,-0.08333333333333333,0.0,NORMAL
20.0,112.0,0,1.0,0.0,0.0,0.10833333333333334,0.0,NORMAL
12.0,59.0,0,0.0,1.0,0.0,-0.3,0.0,URGENT
19.0,106.0,0,0.0,0.0,0.0,0.2,1.0,NORMAL
23.0,136.0,0,0.0,0.0,0.043478260869565216,0.2,0.0,NORMAL
14.0,77.0,1,0.0,1.0,0.0,-0.1,0.0,URGENT
17.0,90.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
5.0,22.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,123.0,0,0.0,1.0,0.09090909090909091,0.0,0.0,URGENT
21.0,115.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
2.0,14.0,0,0.0,0.0,0.0,0.2,0.0,URGENT
24.0,116.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
19.0,97.0,0,1.0,0.0,0.0,0.3125,0.0,NORMAL
2.0,24.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
17.0,88.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
11.0,64.0,0,0.0,0.0,0.0,-0.8,1.0,NORMAL
14.0,74.0,0,8.0,0.0,0.0,0.0,0.0,URGENT
32.0,206.0,0,0.0,0.0,0.03125,0.09659090909090909,2.0,URGENT
8.0,34.0,0,0.0,0.0,0.0,0.65,0.0,URGENT
21.0,94.0,0,0.0,0.0,0.0,0.25,0.0,NORMAL
4.0,21.0,0,0.0,0.0,0.0,-0.4,0.0,NORMAL
21.0,124.0,0,0.0,0.0,0.0,-0.2375,0.0,URGENT
35.0,187.0,0,1.0,2.0,0.0,0.0,0.0,NORMAL
47.0,266.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
2.0,13.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
49.0,246.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
25.0,128.0,0,0.0,0.0,0.0,0.0125,0.0,NORMAL
19.0,106.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
2.0,9.0,0,0.0,0.0,0.0,0.35,0.0,NORMAL
7.0,37.0,0,0.0,0.0,0.0,0.5,0.0,URGENT
25.0,116.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
16.0,95.0,0,0.0,0.0,0.0625,0.5,4.0,NORMAL
22.0,122.0,1,0.0,0.0,0.045454545454545456,-0.05185185185185185,0.0,URGENT
17.0,95.0,0,1.0,0.0,0.0,0.2708333333333333,0.0,NORMAL
8.0,42.0,0,0.0,0.0,0.0,0.3238095238095238,0.0,NORMAL
32.0,159.0,0,0.0,2.0,0.0,-0.3,0.0,NORMAL
40.0,206.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
12.0,68.0,0,0.0,0.0,0.0,-1.0,1.0,NORMAL
37.0,189.0,1,0.0,0.0,0.08108108108108109,0.5,0.0,URGENT
10.0,44.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,120.0,0,0.0,0.0,0.0,0.26666666666666666,0.0,URGENT
36.0,188.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
38.0,280.0,0,0.0,0.0,0.02631578947368421,0.4000000000000001,0.0,NORMAL
5.0,29.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
27.0,140.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
2.0,13.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
30.0,160.0,1,0.0,1.0,0.0,0.14285714285714285,0.0,URGENT
7.0,34.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
22.0,121.0,1,0.0,0.0,0.0,0.14999999999999997,0.0,URGENT
17.0,104.0,0,0.0,0.0,0.058823529411764705,0.16666666666666666,0.0,NORMAL
22.0,113.0,0,0.0,0.0,0.0,0.5,0.0,URGENT
16.0,82.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
32.0,153.0,0,0.0,0.0,0.0,-0.125,0.0,NORMAL
31.0,165.0,0,0.0,1.0,0.03225806451612903,0.5,0.0,NORMAL
25.0,132.0,0,0.0,1.0,0.0,-0.15833333333333335,0.0,NORMAL
18.0,108.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
26.0,130.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
24.0,125.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
11.0,62.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,105.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
2.0,81.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
7.0,31.0,0,1.0,0.0,0.14285714285714285,0.0,0.0,NORMAL
21.0,123.0,1,1.0,0.0,0.0,-0.3125,0.0,URGENT
5.0,33.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
34.0,226.0,0,2.0,1.0,0.029411764705882353,-0.041666666666666664,0.0,URGENT
25.0,131.0,1,0.0,0.0,0.08,0.596875,0.0,URGENT
48.0,254.0,0,0.0,0.0,0.08333333333333333,0.07454545454545454,3.0,NORMAL
20.0,105.0,0,0.0,1.0,0.0,0.0,1.0,URGENT
28.0,129.0,0,0.0,0.0,0.0,0.13636363636363635,0.0,URGENT
10.0,40.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
28.0,124.0,0,0.0,0.0,0.0,0.13636363636363635,0.0,URGENT
22.0,113.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
14.0,84.0,0,0.0,0.0,0.0,-0.8,0.0,NORMAL
10.0,59.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
17.0,90.0,0,0.0,0.0,0.058823529411764705,0.0,1.0,URGENT
8.0,34.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
21.0,116.0,1,0.0,2.0,0.0,-0.6,1.0,URGENT
26.0,132.0,0,0.0,1.0,0.0,0.2,0.0,NORMAL
5.0,23.0,0,0.0,0.0,0.0,-0.5,0.0,URGENT
13.0,65.0,0,3.0,0.0,0.0,0.0,0.0,URGENT
12.0,67.0,0,0.0,0.0,0.08333333333333333,-0.2888888888888889,0.0,NORMAL
35.0,177.0,0,0.0,1.0,0.0,-0.5,0.0,NORMAL
23.0,98.0,0,0.0,1.0,0.0,0.13636363636363635,0.0,NORMAL
18.0,111.0,0,5.0,1.0,0.0,0.3125,0.0,URGENT
19.0,120.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
5.0,18.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
21.0,124.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
25.0,125.0,1,0.0,0.0,0.0,0.1,0.0,URGENT
11.0,57.0,0,0.0,0.0,0.09090909090909091,0.0062500000000000056,0.0,NORMAL
7.0,27.0,0,0.0,1.0,0.0,0.5,0.0,URGENT
24.0,126.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
23.0,138.0,0,0.0,0.0,0.0,-0.11249999999999999,0.0,NORMAL
9.0,47.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
8.0,43.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
33.0,171.0,1,0.0,1.0,0.030303030303030304,0.0,1.0,URGENT
28.0,140.0,0,1.0,0.0,0.0,0.041666666666666664,0.0,URGENT
18.0,109.0,0,2.0,4.0,0.05555555555555555,0.0,0.0,URGENT
7.0,42.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
12.0,65.0,0,0.0,0.0,0.08333333333333333,0.1,0.0,NORMAL
21.0,121.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
21.0,118.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
5.0,28.0,0,1.0,0.0,0.0,0.25,0.0,NORMAL
53.0,265.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
8.0,37.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
3.0,17.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
10.0,51.0,0,0.0,0.0,0.0,0.0,3.0,NORMAL
28.0,144.0,0,0.0,1.0,0.03571428571428571,0.5,1.0,URGENT
23.0,131.0,0,1.0,0.0,0.0,-1.0,0.0,NORMAL
4.0,11.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
22.0,133.0,0,0.0,0.0,0.0,0.15,1.0,NORMAL
15.0,83.0,0,0.0,1.0,0.06666666666666667,0.0,0.0,NORMAL
49.0,243.0,0,0.0,1.0,0.02040816326530612,0.0,1.0,NORMAL
17.0,88.0,0,0.0,0.0,0.0,-0.03333333333333333,0.0,URGENT
11.0,56.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
25.0,119.0,0,0.0,0.0,0.04,-0.6999999999999998,0.0,NORMAL
19.0,123.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,83.0,0,0.0,0.0,0.058823529411764705,0.0,1.0,NORMAL
38.0,271.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
23.0,120.0,1,0.0,0.0,0.0,-0.6,0.0,URGENT
15.0,71.0,0,0.0,1.0,0.0,0.4,0.0,URGENT
19.0,120.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
20.0,109.0,0,0.0,2.0,0.0,0.0,0.0,NORMAL
24.0,135.0,1,0.0,0.0,0.0,0.1,0.0,URGENT
1.0,59.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
18.0,96.0,0,0.0,1.0,0.0,0.325,1.0,NORMAL
15.0,67.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
26.0,125.0,0,0.0,0.0,0.0,-0.25,1.0,NORMAL
10.0,41.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
42.0,210.0,1,0.0,0.0,0.0,-0.07007575757575758,0.0,URGENT
32.0,187.0,0,0.0,1.0,0.03125,-0.19166666666666665,1.0,NORMAL
22.0,104.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
25.0,125.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
16.0,71.0,0,0.0,1.0,0.0,-0.04999999999999999,0.0,NORMAL
12.0,86.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
10.0,62.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
15.0,73.0,1,0.0,0.0,0.06666666666666667,0.022222222222222227,1.0,URGENT
26.0,135.0,1,0.0,2.0,0.0,0.325,0.0,URGENT
49.0,265.0,0,0.0,1.0,0.02040816326530612,0.0,0.0,URGENT
2.0,11.0,0,0.0,0.0,0.0,0.35,0.0,NORMAL
23.0,121.0,0,1.0,0.0,0.08695652173913043,0.0,1.0,URGENT
10.0,44.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
14.0,69.0,0,0.0,0.0,0.0,-0.23333333333333336,0.0,NORMAL
10.0,45.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
13.0,77.0,1,2.0,1.0,0.07692307692307693,0.0,1.0,URGENT
5.0,22.0,0,0.0,0.0,0.0,0.35,0.0,URGENT
14.0,75.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
17.0,94.0,1,0.0,0.0,0.0,-0.15555555555555556,0.0,URGENT
38.0,202.0,0,0.0,1.0,0.0,-0.05,0.0,URGENT
24.0,137.0,0,0.0,1.0,0.041666666666666664,0.35,1.0,URGENT
29.0,188.0,1,0.0,0.0,0.0,0.3375,0.0,URGENT
10.0,42.0,0,0.0,0.0,0.0,-0.05,0.0,URGENT
15.0,79.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
13.0,81.0,0,0.0,1.0,0.0,0.1,0.0,NORMAL
15.0,74.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
15.0,69.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
20.0,108.0,0,0.0,1.0,0.0,-0.04999999999999999,0.0,URGENT
11.0,64.0,1,0.0,1.0,0.0,0.22727272727272727,0.0,URGENT
9.0,36.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
12.0,60.0,1,2.0,2.0,0.0,-0.2,0.0,URGENT
8.0,41.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
27.0,158.0,0,2.0,1.0,0.0,0.14630681818181818,0.0,URGENT
47.0,235.0,0,0.0,1.0,0.0,-0.5833333333333333,0.0,NORMAL
26.0,134.0,1,0.0,1.0,0.0,0.30000000000000004,0.0,URGENT
15.0,66.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
25.0,139.0,0,2.0,0.0,0.0,0.31666666666666665,1.0,URGENT
17.0,96.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
